ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,LOCALITY,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
884967,65+,male,majority,30y+,university,upper class,0.4576717029360895,no,before 2015,yes,yes,New York,11697.003206900365,sedan,4,0,8,approved
7722,26-39,female,minority,0-9y,high school,poverty,0.3357473732007096,no,before 2015,no,yes,New York,15000.0,sedan,0,0,0,denied
278557,26-39,female,majority,10-19y,none,poverty,0.3186947648911332,no,before 2015,no,yes,Miami,11697.003206900365,sports car,1,2,0,approved
123443,26-39,male,majority,10-19y,university,upper class,0.5578403271955679,yes,after 2015,yes,yes,New York,10000.0,sedan,2,0,0,approved
112143,16-25,female,majority,0-9y,none,working class,0.1924274124285441,no,before 2015,no,yes,Miami,11000.0,sedan,0,0,0,denied
912138,26-39,male,majority,10-19y,university,working class,0.3528243251354439,no,before 2015,yes,yes,Miami,11000.0,sports car,6,1,3,denied
601305,65+,female,majority,0-9y,university,upper class,0.647569234863379,no,after 2015,yes,yes,New York,11000.0,sedan,0,0,0,denied
602274,16-25,female,majority,0-9y,high school,middle class,0.4572362634438549,yes,after 2015,no,no,San Francisco,10000.0,sedan,0,0,0,approved
352099,26-39,male,majority,10-19y,none,middle class,0.5042469291759577,yes,before 2015,no,yes,New York,13000.0,sedan,0,0,1,approved
660400,16-25,male,majority,0-9y,high school,poverty,0.3749625006784157,yes,before 2015,no,yes,New York,15000.0,sedan,0,0,0,denied
267614,16-25,female,majority,0-9y,university,upper class,0.6603156212983624,yes,before 2015,no,yes,New York,11000.0,sports car,0,0,0,approved
974380,40-64,female,majority,20-29y,high school,upper class,0.4169178873741152,yes,before 2015,no,yes,Miami,12000.0,sedan,3,0,0,approved
346585,26-39,female,majority,10-19y,high school,upper class,0.6350840347750659,yes,before 2015,yes,no,New York,17000.0,sedan,0,1,0,approved
536135,26-39,male,majority,10-19y,high school,middle class,0.4049288507406456,yes,before 2015,yes,yes,San Francisco,11000.0,sedan,2,0,0,approved
75569,40-64,female,majority,20-29y,high school,upper class,0.4956283926329951,no,after 2015,yes,no,New York,11000.0,sedan,2,0,0,approved
415320,16-25,male,majority,0-9y,none,poverty,0.3921778349659278,no,before 2015,yes,no,New York,11697.003206900365,sedan,0,0,0,denied
645135,40-64,female,majority,10-19y,high school,upper class,0.5149450496137513,yes,after 2015,yes,yes,New York,11000.0,sedan,0,0,2,approved
421596,65+,male,majority,30y+,university,upper class,0.5032225392796313,yes,after 2015,yes,yes,New York,9000.0,sedan,6,2,10,approved
164636,26-39,female,majority,10-19y,university,upper class,0.7140339031205747,yes,before 2015,yes,yes,Baltimore,11000.0,sedan,0,0,0,denied
405100,26-39,male,majority,10-19y,high school,working class,0.3670512395145257,no,before 2015,yes,no,New York,14000.0,sedan,1,0,1,denied
315223,40-64,female,majority,20-29y,high school,middle class,0.5793929043624154,yes,before 2015,no,no,San Francisco,13000.0,sedan,2,0,0,approved
628723,40-64,female,majority,20-29y,high school,middle class,0.5584702236402418,yes,before 2015,no,yes,New York,10000.0,sedan,1,0,4,approved
483693,16-25,female,majority,0-9y,high school,working class,0.2919776582051944,no,before 2015,no,yes,Miami,12000.0,sedan,0,0,0,denied
416795,40-64,female,majority,20-29y,high school,middle class,0.6615841421190086,yes,before 2015,no,yes,Miami,12000.0,sedan,5,0,0,approved
712973,16-25,female,majority,0-9y,none,poverty,0.3788290288330991,no,before 2015,no,no,New York,17000.0,sedan,0,0,0,denied
755061,16-25,female,minority,0-9y,high school,poverty,0.3740705590179875,yes,before 2015,no,no,New York,15000.0,sedan,0,0,0,denied
625426,40-64,male,majority,20-29y,university,upper class,0.5158128096027941,yes,before 2015,no,no,New York,13000.0,sedan,3,1,2,approved
162614,65+,male,majority,30y+,university,upper class,0.4593785751523136,yes,before 2015,yes,yes,New York,13000.0,sedan,1,0,5,approved
732843,40-64,male,majority,20-29y,university,middle class,0.5158128096027941,yes,before 2015,no,no,New York,15000.0,sedan,2,0,5,approved
466761,40-64,female,majority,0-9y,university,upper class,0.4654506837575693,yes,after 2015,yes,yes,New York,11000.0,sedan,0,0,0,approved
498232,16-25,male,minority,0-9y,high school,middle class,0.4086866980912735,yes,before 2015,no,yes,Miami,9000.0,sedan,0,0,0,denied
170391,65+,female,majority,20-29y,high school,upper class,0.5888021385021842,yes,before 2015,yes,yes,New York,11000.0,sedan,2,0,2,approved
918640,40-64,male,majority,20-29y,high school,upper class,0.61502467895473,yes,before 2015,yes,yes,Miami,7000.0,sedan,3,1,0,approved
937134,65+,female,majority,30y+,high school,upper class,0.5158128096027941,yes,before 2015,yes,yes,Miami,8000.0,sedan,2,0,0,approved
273764,40-64,female,majority,20-29y,university,upper class,0.5464601140543317,yes,after 2015,yes,yes,New York,8000.0,sedan,1,0,1,approved
418555,26-39,female,minority,10-19y,none,working class,0.5158128096027941,yes,before 2015,no,no,New York,16000.0,sedan,1,0,1,approved
344228,65+,male,majority,0-9y,university,upper class,0.737994819837278,yes,after 2015,yes,no,New York,17000.0,sedan,0,0,0,approved
809278,40-64,female,majority,10-19y,none,working class,0.4273733642706479,yes,before 2015,no,yes,Miami,10000.0,sedan,3,0,0,approved
68145,16-25,female,majority,0-9y,high school,poverty,0.4129918414421705,no,before 2015,no,no,New York,11697.003206900365,sedan,0,0,0,denied
128369,40-64,male,majority,20-29y,university,upper class,0.6953231970861331,no,before 2015,yes,yes,Miami,7000.0,sedan,3,1,1,approved
194925,16-25,female,majority,0-9y,high school,poverty,0.2912344134674337,no,before 2015,no,yes,New York,13000.0,sedan,0,0,0,denied
303507,16-25,female,majority,0-9y,high school,poverty,0.2441332629984765,no,before 2015,yes,yes,New York,11000.0,sedan,0,0,0,denied
244931,65+,male,majority,0-9y,university,upper class,0.5082740148521835,yes,after 2015,yes,yes,New York,9000.0,sedan,0,0,0,approved
570030,16-25,female,majority,0-9y,none,poverty,0.2932584812581273,yes,before 2015,no,yes,New York,14000.0,sedan,0,0,0,approved
918038,26-39,female,majority,10-19y,none,poverty,0.3436417190829057,no,before 2015,no,no,New York,13000.0,sedan,0,1,0,denied
102325,16-25,female,majority,0-9y,university,poverty,0.5033225200786,no,before 2015,no,no,New York,15000.0,sports car,0,0,0,denied
653061,26-39,female,majority,0-9y,university,upper class,0.5158128096027941,no,after 2015,no,yes,New York,11697.003206900365,sedan,0,0,0,approved
706892,40-64,female,majority,20-29y,university,upper class,0.6630513690689503,yes,after 2015,yes,yes,New York,11697.003206900365,sedan,2,0,0,approved
761911,40-64,male,majority,0-9y,none,poverty,0.2027084379448271,no,before 2015,no,yes,Miami,11000.0,sedan,0,0,0,denied
271656,26-39,female,majority,10-19y,high school,upper class,0.665343329329833,yes,before 2015,yes,yes,Miami,12000.0,sedan,1,0,0,approved
820690,65+,male,majority,30y+,university,upper class,0.5386236932875669,yes,after 2015,yes,yes,New York,9000.0,sedan,8,0,5,approved
622930,16-25,female,majority,0-9y,high school,working class,0.4101367047885667,no,before 2015,no,no,New York,15000.0,sedan,0,0,0,approved
81394,16-25,male,majority,0-9y,none,poverty,0.3136455846123201,yes,before 2015,no,yes,New York,13000.0,sedan,0,0,0,approved
373844,26-39,male,majority,0-9y,university,upper class,0.5073241356207076,yes,before 2015,no,yes,Miami,12000.0,sedan,0,0,0,approved
368392,16-25,male,majority,0-9y,none,poverty,0.2095073883823189,no,before 2015,no,yes,New York,14000.0,sedan,0,0,0,denied
447175,16-25,female,majority,0-9y,high school,working class,0.4907240542637642,yes,before 2015,no,no,New York,15000.0,sedan,0,0,0,denied
182095,40-64,male,majority,20-29y,university,middle class,0.5814986743175801,yes,before 2015,yes,yes,New York,14000.0,sedan,5,0,0,approved
451696,26-39,female,majority,0-9y,high school,upper class,0.6850359505244253,yes,before 2015,no,yes,New York,12000.0,sedan,0,0,0,denied
953021,26-39,male,majority,0-9y,university,middle class,0.4739316494372351,yes,after 2015,no,yes,New York,11697.003206900365,sedan,0,0,0,approved
462465,16-25,male,majority,0-9y,high school,working class,0.5158128096027941,no,before 2015,no,yes,New York,11000.0,sedan,0,0,0,denied
617007,40-64,male,majority,10-19y,university,upper class,0.5128461364179456,yes,after 2015,yes,yes,New York,10000.0,sedan,4,0,2,approved
560773,40-64,male,majority,10-19y,university,upper class,0.6624617559275001,yes,after 2015,yes,no,New York,13000.0,sedan,1,0,1,approved
438008,40-64,female,majority,20-29y,high school,upper class,0.5564133152355352,yes,before 2015,no,no,New York,17000.0,sedan,1,0,4,approved
212573,16-25,female,minority,0-9y,high school,poverty,0.2673466585061873,no,before 2015,no,no,New York,17000.0,sedan,0,0,0,approved
492516,65+,female,majority,30y+,university,upper class,0.8094112590513309,yes,before 2015,yes,yes,New York,9000.0,sedan,5,0,4,approved
538225,16-25,female,majority,0-9y,none,poverty,0.3679435479917757,no,after 2015,yes,yes,New York,11000.0,sedan,0,0,0,approved
658402,65+,female,majority,30y+,university,upper class,0.5033547111991341,no,before 2015,no,yes,New York,11000.0,sedan,5,0,3,approved
325516,65+,female,majority,0-9y,none,middle class,0.5342877060116482,yes,before 2015,yes,yes,New York,13000.0,sedan,0,0,0,approved
200283,16-25,female,majority,0-9y,university,middle class,0.5158128096027941,no,before 2015,no,yes,Miami,10000.0,sports car,0,0,0,approved
913707,16-25,female,majority,0-9y,high school,middle class,0.5158128096027941,no,before 2015,no,yes,New York,13000.0,sedan,0,0,0,denied
905750,40-64,male,majority,20-29y,none,middle class,0.4490117755463273,yes,before 2015,yes,yes,Miami,7000.0,sedan,7,0,1,denied
107029,40-64,male,majority,20-29y,university,upper class,0.8032523419405172,yes,before 2015,no,yes,New York,10000.0,sedan,2,0,3,approved
304803,26-39,female,majority,0-9y,high school,middle class,0.5158128096027941,yes,before 2015,yes,yes,Miami,8000.0,sports car,0,0,0,approved
124204,16-25,female,majority,0-9y,none,poverty,0.186185114720855,no,before 2015,no,no,New York,17000.0,sedan,0,0,0,denied
781586,40-64,female,majority,10-19y,university,upper class,0.5158128096027941,yes,after 2015,yes,no,New York,13000.0,sedan,0,1,0,approved
644662,26-39,male,majority,10-19y,high school,working class,0.3151293556030717,no,before 2015,no,no,Miami,11697.003206900365,sedan,2,0,1,approved
903407,16-25,male,majority,0-9y,none,poverty,0.5158128096027941,no,before 2015,no,yes,Miami,12000.0,sedan,0,0,0,approved
968669,65+,female,majority,30y+,university,upper class,0.4836380123288594,yes,after 2015,yes,yes,Miami,9000.0,sedan,4,1,2,approved
993267,26-39,female,majority,10-19y,high school,poverty,0.3858741008429725,yes,before 2015,no,no,New York,14000.0,sedan,0,1,0,approved
423938,65+,male,majority,30y+,high school,upper class,0.6343725020457226,yes,after 2015,yes,no,Miami,11000.0,sedan,11,1,5,approved
125168,16-25,male,majority,0-9y,high school,working class,0.3621741186724681,yes,before 2015,no,no,New York,16000.0,sedan,0,0,0,denied
175635,26-39,female,majority,10-19y,high school,poverty,0.5158128096027941,no,before 2015,yes,yes,Miami,5000.0,sedan,0,2,3,denied
525386,65+,female,majority,10-19y,university,upper class,0.6928836357133882,yes,before 2015,yes,yes,New York,10000.0,sedan,2,0,1,approved
500215,65+,female,majority,30y+,high school,upper class,0.5777028525076912,yes,before 2015,no,yes,New York,11000.0,sedan,2,0,3,approved
572994,40-64,male,majority,20-29y,university,upper class,0.6640650143948857,yes,after 2015,yes,yes,New York,11000.0,sedan,0,1,1,approved
58735,40-64,male,majority,20-29y,high school,upper class,0.4897024062963834,no,after 2015,no,no,New York,11697.003206900365,sedan,3,0,1,approved
319953,26-39,female,minority,0-9y,none,poverty,0.2828694808711571,no,before 2015,yes,no,New York,13000.0,sports car,0,0,0,denied
487355,40-64,male,majority,0-9y,high school,working class,0.4317004117968687,no,before 2015,no,yes,New York,10000.0,sedan,0,0,0,denied
232470,16-25,male,majority,0-9y,university,poverty,0.1264534313986037,yes,before 2015,no,yes,New York,14000.0,sedan,0,0,0,denied
565198,16-25,male,majority,0-9y,none,poverty,0.2859976102627207,no,before 2015,no,yes,New York,12000.0,sedan,0,0,0,denied
371727,26-39,male,majority,10-19y,university,upper class,0.5430074428650375,yes,after 2015,no,yes,New York,15000.0,sedan,1,0,1,approved
165944,26-39,male,majority,10-19y,high school,middle class,0.3706567853008601,yes,before 2015,no,yes,Miami,11697.003206900365,sedan,6,0,1,approved
532459,16-25,female,majority,0-9y,high school,poverty,0.5158128096027941,no,before 2015,no,no,New York,18000.0,sports car,0,0,0,approved
613091,65+,female,majority,20-29y,high school,upper class,0.7917101109944502,yes,after 2015,yes,yes,Miami,11000.0,sedan,5,0,2,approved
88882,26-39,female,majority,10-19y,high school,working class,0.4717963087189384,no,before 2015,yes,yes,New York,5000.0,sedan,0,0,2,approved
187197,26-39,male,majority,10-19y,university,upper class,0.5158128096027941,no,before 2015,yes,no,New York,12000.0,sedan,0,0,0,approved
351757,26-39,female,majority,10-19y,none,working class,0.628633149594721,no,before 2015,yes,yes,Baltimore,9000.0,sedan,0,1,2,denied
735929,16-25,male,majority,0-9y,high school,poverty,0.3448180556225356,no,before 2015,no,yes,New York,10000.0,sedan,0,0,0,denied
224890,40-64,male,majority,20-29y,high school,upper class,0.5478225909631781,yes,before 2015,no,no,New York,15000.0,sports car,5,0,1,approved
864601,16-25,male,majority,0-9y,high school,poverty,0.3398648345906033,no,before 2015,no,no,New York,16000.0,sedan,0,0,0,denied
485798,16-25,female,majority,0-9y,high school,poverty,0.2897871439465148,no,after 2015,no,no,New York,13000.0,sedan,0,0,0,approved
733833,16-25,male,majority,0-9y,university,middle class,0.5979347864750699,yes,before 2015,yes,yes,San Francisco,13000.0,sedan,0,0,0,denied
750465,26-39,female,majority,0-9y,none,working class,0.3692930793988261,no,before 2015,no,yes,New York,14000.0,sedan,0,0,0,denied
660556,65+,male,majority,30y+,none,working class,0.4171250369936769,yes,before 2015,yes,yes,New York,9000.0,sedan,6,1,6,approved
28109,40-64,male,majority,20-29y,university,upper class,0.570277670616915,yes,before 2015,yes,no,Miami,7000.0,sedan,5,1,4,approved
219960,40-64,female,majority,20-29y,high school,middle class,0.5340483380212564,yes,before 2015,no,no,New York,16000.0,sports car,1,0,0,denied
252894,40-64,male,majority,20-29y,university,upper class,0.5158128096027941,no,after 2015,yes,yes,Miami,11000.0,sedan,5,0,0,approved
76297,40-64,male,majority,0-9y,university,upper class,0.5968280062363127,yes,after 2015,yes,yes,San Francisco,13000.0,sedan,0,0,0,approved
763891,65+,female,majority,30y+,university,upper class,0.6409488031039333,yes,after 2015,yes,yes,New York,11697.003206900365,sedan,2,1,4,approved
403707,40-64,female,minority,20-29y,high school,middle class,0.5860627511953006,no,before 2015,no,yes,Miami,13000.0,sports car,2,1,0,approved
792734,40-64,female,majority,0-9y,university,upper class,0.6168247780300146,yes,after 2015,yes,yes,New York,9000.0,sedan,0,0,0,approved
268227,65+,male,minority,30y+,high school,middle class,0.3224660183950982,yes,after 2015,yes,yes,New York,11697.003206900365,sedan,2,0,1,approved
519764,65+,male,majority,30y+,none,middle class,0.344957864738121,yes,before 2015,no,yes,Miami,15000.0,sedan,7,0,0,approved
912172,16-25,male,majority,0-9y,university,upper class,0.7154034227572682,yes,after 2015,yes,yes,Miami,10000.0,sedan,0,0,0,approved
560068,26-39,male,majority,10-19y,high school,working class,0.4082920061533436,yes,before 2015,yes,no,New York,10000.0,sedan,1,0,1,denied
652414,16-25,male,majority,0-9y,none,poverty,0.2708440121659797,no,before 2015,no,yes,New York,11697.003206900365,sedan,0,0,0,denied
126077,26-39,female,majority,10-19y,university,upper class,0.606735714725739,yes,before 2015,no,yes,New York,12000.0,sedan,1,0,2,approved
220269,65+,female,majority,30y+,university,upper class,0.5824680179178995,yes,before 2015,no,yes,New York,14000.0,sedan,1,1,3,approved
136946,65+,male,majority,0-9y,high school,upper class,0.6062206447979116,yes,before 2015,yes,yes,New York,11697.003206900365,sedan,0,0,0,approved
379940,26-39,male,majority,0-9y,university,upper class,0.5158128096027941,yes,before 2015,no,no,Miami,12000.0,sedan,0,0,0,denied
856902,26-39,female,majority,10-19y,high school,middle class,0.755633866133054,no,before 2015,no,yes,New York,16000.0,sedan,0,0,0,denied
241888,16-25,male,majority,0-9y,university,poverty,0.2912086260521752,no,before 2015,no,yes,Miami,11000.0,sedan,0,0,0,denied
908199,26-39,female,majority,10-19y,university,upper class,0.6161117243839742,yes,after 2015,no,no,New York,13000.0,sedan,0,0,0,approved
373218,40-64,female,minority,10-19y,high school,working class,0.4712361399215783,yes,before 2015,no,no,New York,12000.0,sedan,0,0,0,approved
